Log file open, 03/17/23 00:01:20
[2023.03.17-05.01.40:922][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2023.03.17-05.01.40:926][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2023.03.17-05.01.40:929][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_Door.uasset"
[2023.03.17-05.01.40:976][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2023.03.17-05.01.41:016][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2023.03.17-05.01.41:021][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_Lamp.uasset"
[2023.03.17-05.01.41:024][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Rock.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_Rock.uasset"
[2023.03.17-05.01.41:028][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2023.03.17-05.01.41:031][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2023.03.17-05.01.41:034][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2023.03.17-05.01.41:037][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/Props/Materials/M_TableRound.uasset"
[2023.03.17-05.01.41:055][  0]LogTexture: Default maximum texture size for cubemaps generated from long-lat sources has been changed from 512 to unlimited. In order to preserve old behavior for '/Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.HDRI_Epic_Courtyard_Daylight', its maximum texture size has been explicitly set to 512.
[2023.03.17-05.01.41:552][  0]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.17-05.01.42:636][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.181617 seconds
[2023.03.17-05.01.42:649][  0]LogSerialization: UsePackageTrailer: 'true'
[2023.03.17-05.01.43:163][  0]LogSavePackage: Moving output files for package: /Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight
[2023.03.17-05.01.43:163][  0]LogSavePackage: Moving 'C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Saved/HDRI_Epic_Courtyard_Daylight2E290EFA46384EB86CB5B58B11F5F580.tmp' to 'C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset'
[2023.03.17-05.01.43:204][  0]LogFileHelpers: InternalPromptForCheckoutAndSave took 1.67 sec
[2023.03.17-05.01.43:240][  0]LogFeaturePack: Inserted 1 feature packs
[2023.03.17-05.01.43:240][  0]Cmd: MAP LOAD FILE="C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/FirstPerson/Maps/FirstPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.03.17-05.01.43:245][  0]LightingResults: New page: Lighting Build
[2023.03.17-05.01.43:248][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.03.17-05.01.43:248][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.17-05.01.43:248][  0]MapCheck: New page: Map Check
[2023.03.17-05.01.43:248][  0]LightingResults: New page: Lighting Build
[2023.03.17-05.01.43:254][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.17-05.01.43:261][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.33ms
[2023.03.17-05.01.47:281][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'FirstPersonMap'.
[2023.03.17-05.01.47:281][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.17-05.01.47:282][  0]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.03.17-05.01.47:285][  0]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.03.17-05.01.47:285][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.03.17-05.01.47:285][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.03.17-05.01.47:824][  0]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.03.17-05.01.47:824][  0]LogWorldPartition: Display: WorldPartition initialize took 538 ms
[2023.03.17-05.01.48:647][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.03.17-05.01.48:655][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2023.03.17-05.01.48:655][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.03.17-05.01.48:656][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.257ms to complete.
[2023.03.17-05.01.48:656][  0]LogFileHelpers: Loading map 'FirstPersonMap' took 5.416
[2023.03.17-05.01.48:731][  0]LogUnrealEdMisc: Total Editor Startup Time, took 28.451
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: ================================================
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: Total job queries 10, among them cache hits 0 (0.00%)
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: Tracking 10 distinct input hashes that result in 10 distinct outputs (100.00%)
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: RAM used: 0.06 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.03.17-05.01.48:731][  0]LogShaderCompilers: Display: ================================================
[2023.03.17-05.01.51:037][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.17-05.01.51:141][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.17-05.01.51:145][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.17-05.01.51:148][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.17-05.01.53:770][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.03.17-05.01.53:791][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.03.17-05.01.53:814][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.03.17-05.01.53:829][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.03.17-05.01.53:848][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.03.17-05.01.53:853][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.03.17-05.01.53:858][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.03.17-05.01.53:862][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.03.17-05.01.53:868][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.03.17-05.01.53:872][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.03.17-05.01.54:718][  0]LogSlate: Took 0.000101 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.03.17-05.01.54:810][  0]LogSlate: Took 0.028371 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.03.17-05.01.54:831][  0]LogSlate: Took 0.016247 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.03.17-05.01.54:871][  0]LogViewport: Scene viewport resized to 2038x1262, mode Windowed.
[2023.03.17-05.01.56:881][  0]LogStall: Startup...
[2023.03.17-05.01.56:883][  0]LogStall: Startup complete.
[2023.03.17-05.01.56:894][  0]LogLoad: (Engine Initialization) Total time: 36.61 seconds
[2023.03.17-05.01.56:894][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.03.17-05.01.56:987][  0]AssetCheck: New page: Asset Save: HDRI_Epic_Courtyard_Daylight
[2023.03.17-05.01.56:995][  0]LogContentValidation: Display: Validating /Script/Engine.TextureCube /Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.HDRI_Epic_Courtyard_Daylight
[2023.03.17-05.01.57:198][  0]LogAssetRegistry: Asset discovery search completed in 31.7448 seconds
[2023.03.17-05.01.57:201][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000003 seconds (updated 0 objects)
[2023.03.17-05.01.57:221][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.03.17-05.01.57:827][  3]LogAudioMixer: Warning: Audio Thread Command from SetListenerTransforms()() took 3.174900 milleseconds to execute
[2023.03.17-05.01.57:972][  6]LogSlate: Took 0.000062 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.03.17-05.02.09:934][341]LogSlate: Took 0.014957 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.03.17-05.02.12:105][564]LogUObjectHash: Compacting FUObjectHashTables data took   0.31ms
[2023.03.17-05.02.12:106][564]Cmd: MAP LOAD FILE="C:/Users/josht/OneDrive/Documents/Unreal Projects/final/Content/FirstPerson/Maps/FloatingIslands.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.03.17-05.02.12:106][564]LightingResults: New page: Lighting Build
[2023.03.17-05.02.12:106][564]LoadErrors: New page: Loading map: FloatingIslands.umap
[2023.03.17-05.02.12:144][564]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.03.17-05.02.12:144][564]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.17-05.02.12:161][564]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.03.17-05.02.12:165][564]MapCheck: New page: Map Check
[2023.03.17-05.02.12:165][564]LightingResults: New page: Lighting Build
[2023.03.17-05.02.12:172][564]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.17-05.02.12:176][564]LogUObjectHash: Compacting FUObjectHashTables data took   0.34ms
[2023.03.17-05.02.12:360][564]LogAudio: Display: Audio Device (ID: 1) registered with world 'FloatingIslands'.
[2023.03.17-05.02.12:360][564]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.17-05.02.12:361][564]LogAIModule: Creating AISystem for world FloatingIslands
[2023.03.17-05.02.12:364][564]LogWorldPartition: ULevel::OnLevelLoaded(FloatingIslands)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.03.17-05.02.12:364][564]LogWorldPartition: Display: WorldPartition initialize started...
[2023.03.17-05.02.12:364][564]LogWorldPartition: UWorldPartition::Initialize(Asset=FloatingIslands, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.03.17-05.02.13:360][564]LogContentBundle: [Container: FloatingIslands] Creating new contrainer.
[2023.03.17-05.02.13:360][564]LogWorldPartition: Display: WorldPartition initialize took 995 ms (total: 1.53 sec)
[2023.03.17-05.02.13:433][564]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.03.17-05.02.13:558][564]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.03.17-05.02.13:565][564]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.03.17-05.02.13:602][564]MapCheck: Error: Level Script Blueprint references streamed actor TriggerBox (/Game/FirstPerson/Maps/FloatingIslands) 
[2023.03.17-05.02.13:602][564]MapCheck: Error: Level Script Blueprint references streamed actor Erika_Archer (/Game/FirstPerson/Maps/FloatingIslands) 
[2023.03.17-05.02.13:602][564]MapCheck: Map check complete: 2 Error(s), 0 Warning(s), took 37.47ms to complete.
[2023.03.17-05.02.13:677][564]LogFileHelpers: Loading map 'FloatingIslands' took 1.571
[2023.03.17-05.02.13:678][564]LogSlate: Window 'Open Level' being destroyed
[2023.03.17-05.02.26:287][781]LogSlate: Window 'Message Log' being destroyed
[2023.03.17-05.02.26:292][781]LogSlate: Window 'Message Log' being destroyed
[2023.03.17-05.02.31:162][ 85]LogContentBundle: [Container: FloatingIslands] Generating Streaming for 0 Content Bundles.
[2023.03.17-05.02.31:165][ 85]MapCheck: Error: Level Script Blueprint references streamed actor TriggerBox (/Game/FirstPerson/Maps/FloatingIslands) 
[2023.03.17-05.02.31:165][ 85]MapCheck: Error: Level Script Blueprint references streamed actor Erika_Archer (/Game/FirstPerson/Maps/FloatingIslands) 
[2023.03.17-05.02.31:198][ 85]LogWorldPartition: Display: GenerateStreaming started...
[2023.03.17-05.02.31:205][ 85]LogWorldPartition: Display: GetPartitionedActors started...
[2023.03.17-05.02.31:238][ 85]LogWorldPartition: Display: GetPartitionedActors took 32 ms
[2023.03.17-05.02.31:240][ 85]LogWorldPartition: Display: GenerateStreaming took 59 ms
[2023.03.17-05.02.31:303][ 85]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.03.17-05.02.31:327][ 85]PIE: New page: PIE session: FloatingIslands (Mar 16, 2023, 7:02:31 PM)
[2023.03.17-05.02.31:335][ 85]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.03.17-05.02.31:342][ 85]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.03.17-05.02.31:374][ 85]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FloatingIslands
[2023.03.17-05.02.31:386][ 85]LogPlayLevel: PIE: StaticDuplicateObject took: (0.012171s)
[2023.03.17-05.02.31:394][ 85]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FloatingIslands.FloatingIslands to /Game/FirstPerson/Maps/UEDPIE_0_FloatingIslands.FloatingIslands (0.012221s)
[2023.03.17-05.02.31:402][ 85]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.17-05.02.31:402][ 85]LogAIModule: Creating AISystem for world FloatingIslands
[2023.03.17-05.02.31:403][ 85]LogWorldPartition: ULevel::OnLevelLoaded(FloatingIslands)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.03.17-05.02.31:403][ 85]LogWorldPartition: Display: WorldPartition initialize started...
[2023.03.17-05.02.31:403][ 85]LogWorldPartition: UWorldPartition::Initialize(Asset=FloatingIslands, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.03.17-05.02.31:404][ 85]LogContentBundle: [Container: FloatingIslands] Creating new contrainer.
[2023.03.17-05.02.31:404][ 85]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 1.53 sec)
[2023.03.17-05.02.31:404][ 85]LogPlayLevel: PIE: World Init took: (0.009808s)
[2023.03.17-05.02.31:422][ 85]LogUObjectHash: Compacting FUObjectHashTables data took   0.42ms
[2023.03.17-05.02.31:433][ 85]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.03.17-05.02.31:433][ 85]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.03.17-05.02.31:433][ 85]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.03.17-05.02.31:433][ 85]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.03.17-05.02.31:433][ 85]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.03.17-05.02.31:433][ 85]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.03.17-05.02.31:433][ 85]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.03.17-05.02.31:433][ 85]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.03.17-05.02.31:433][ 85]LogAudio: Display: AudioDevice MaxSources: 32
[2023.03.17-05.02.31:433][ 85]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.03.17-05.02.31:433][ 85]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.03.17-05.02.31:433][ 85]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.03.17-05.02.31:435][ 85]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.03.17-05.02.31:536][ 85]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (2- CORSAIR HS70 PRO Wireless Gaming Headset)
[2023.03.17-05.02.31:536][ 85]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.03.17-05.02.31:536][ 85]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.03.17-05.02.31:536][ 85]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.03.17-05.02.31:536][ 85]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.03.17-05.02.31:536][ 85]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=2
[2023.03.17-05.02.31:537][ 85]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.03.17-05.02.31:537][ 85]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.03.17-05.02.31:537][ 85]LogInit: FAudioDevice initialized.
[2023.03.17-05.02.31:537][ 85]LogAudio: Display: Audio Device (ID: 2) registered with world 'FloatingIslands'.
[2023.03.17-05.02.31:558][ 85]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.03.17-05.02.31:560][ 85]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FloatingIslands.FloatingIslands up for play (max tick rate 0) at 2023.03.17-00.02.31
[2023.03.17-05.02.31:575][ 85]LogWorld: Bringing up level for play took: 0.016403
[2023.03.17-05.02.31:582][ 85]LogOnline: OSS: Created online subsystem instance for: :Context_1
[2023.03.17-05.02.31:882][ 85]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=-2188.430 Y=-3278.074 Z=4223.406
[2023.03.17-05.02.31:898][ 85]LogWorldPartition: UWorldPartitionStreamingPolicy: CellsToActivate(4), CellsToLoad(0), CellsToUnload(0)
[2023.03.17-05.02.31:898][ 85]LogWorldPartition: UWorldPartitionStreamingPolicy: Sources[0] = X=-2188.430 Y=-3278.074 Z=4223.406,P=0.000000 Y=127.888772 R=-0.000000
[2023.03.17-05.02.31:918][ 85]LogStreaming: Display: FlushAsyncLoading(-1): 32 QueuedPackages, 0 AsyncPackages
[2023.03.17-05.02.32:299][ 85]PIE: Server logged in
[2023.03.17-05.02.32:299][ 85]PIE: Play in editor total start time 1.163 seconds.
[2023.03.17-05.03.29:985][ 94]LogDerivedDataCache: C:/Users/josht/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:08.286 and deleted 0 files with total size 0 MiB. Scanned 4589 files in 4544 folders with total size 725 MiB.
[2023.03.17-05.04.18:544][  8]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.17-05.04.18:549][  8]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FloatingIslands
[2023.03.17-05.04.18:551][  8]LogWorld: UWorld::CleanupWorld for FloatingIslands, bSessionEnded=true, bCleanupResources=true
[2023.03.17-05.04.18:551][  8]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.17-05.04.18:551][  8]LogContentBundle: [Container: FloatingIslands] Deleting container.
[2023.03.17-05.04.18:561][  8]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.03.17-05.04.18:563][  8]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.17-05.04.18:568][  8]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.17-05.04.18:569][  8]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.03.17-05.04.18:570][  8]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.03.17-05.04.18:585][  8]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.17-05.04.18:588][  8]LogUObjectHash: Compacting FUObjectHashTables data took   0.39ms
[2023.03.17-05.04.18:629][  9]LogPlayLevel: Display: Destroying online subsystem :Context_1
[2023.03.17-05.04.56:131][595]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2023.03.17-05.05.44:628][984]LogPhysics: Warning: UpdateBodyScale: Unimplemented ImplicitObject of type: 4 skipped.
[2023.03.17-05.05.44:629][984]LogPhysics: Warning: UpdateBodyScale: Unimplemented ImplicitObject of type: 4 skipped.
[2023.03.17-05.05.44:629][984]LogPhysics: Warning: UpdateBodyScale: Unimplemented ImplicitObject of type: 4 skipped.
[2023.03.17-05.05.44:629][984]LogPhysics: Warning: UpdateBodyScale: Unimplemented ImplicitObject of type: 4 skipped.
[2023.03.17-05.05.44:629][984]LogPhysics: Warning: UpdateBodyScale: Unimplemented ImplicitObject of type: 4 skipped.
[2023.03.17-05.05.44:629][984]LogPhysics: Warning: UpdateBodyScale: Unimplemented ImplicitObject of type: 4 skipped.
[2023.03.17-05.05.44:629][984]LogPhysics: Warning: UpdateBodyScale: Unimplemented ImplicitObject of type: 4 skipped.
[2023.03.17-05.05.44:629][984]LogPhysics: Warning: UpdateBodyScale: Unimplemented ImplicitObject of type: 4 skipped.
[2023.03.17-05.05.47:979][286]Cmd: TRANSACTION UNDO
[2023.03.17-05.05.47:986][286]LogEditorTransaction: Undo Move Elements
[2023.03.17-05.05.53:199][698]Cmd: EDIT COPY
[2023.03.17-05.05.54:592][811]Cmd: DUPLICATE
[2023.03.17-05.05.54:592][811]Cmd: ACTOR DUPLICATE
[2023.03.17-05.06.20:875][235]Cmd: DELETE
[2023.03.17-05.06.20:884][235]Cmd: ACTOR DELETE
[2023.03.17-05.06.21:737][314]Cmd: DELETE
[2023.03.17-05.06.21:737][314]Cmd: ACTOR DELETE
[2023.03.17-05.06.21:819][314]LogEditorActor: Deleted Actor: Landscape
[2023.03.17-05.06.21:826][314]LogUObjectHash: Compacting FUObjectHashTables data took   0.41ms
[2023.03.17-05.06.21:835][314]LogEditorActor: Deleted 1 Actors (0.090 secs)
[2023.03.17-05.06.23:219][436]Cmd: DELETE
[2023.03.17-05.06.23:220][436]Cmd: ACTOR DELETE
[2023.03.17-05.06.24:817][580]Cmd: TRANSACTION UNDO
[2023.03.17-05.06.24:817][580]LogEditorTransaction: Undo Delete Elements
[2023.03.17-05.06.25:180][594]Cmd: TRANSACTION UNDO
[2023.03.17-05.06.25:180][594]LogEditorTransaction: Undo Delete Elements
[2023.03.17-05.06.28:688][901]Cmd: DELETE
[2023.03.17-05.06.28:688][901]Cmd: ACTOR DELETE
[2023.03.17-05.06.28:689][901]LogEditorActor: Deleted Actor: Landscape
[2023.03.17-05.06.28:695][901]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2023.03.17-05.06.28:697][901]LogEditorActor: Deleted 1 Actors (0.009 secs)
[2023.03.17-05.06.29:768][ 11]Cmd: DELETE
[2023.03.17-05.06.29:768][ 11]Cmd: ACTOR DELETE
[2023.03.17-05.06.37:398][711]Cmd: EDIT COPY
[2023.03.17-05.06.41:231][105]Cmd: EDIT PASTE
[2023.03.17-05.06.43:611][309]Cmd: DUPLICATE
[2023.03.17-05.06.43:611][309]Cmd: ACTOR DUPLICATE
[2023.03.17-05.09.30:269][460]LogShaderCompilers: Display: ================================================
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: Total job queries 196, among them cache hits 25 (12.76%)
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: Tracking 171 distinct input hashes that result in 138 distinct outputs (80.70%)
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: RAM used: 1.38 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.08%
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.03.17-05.09.30:277][460]LogShaderCompilers: Display: ================================================
[2023.03.17-05.10.01:939][528]Cmd: DUPLICATE
[2023.03.17-05.10.01:939][528]Cmd: ACTOR DUPLICATE
[2023.03.17-05.10.22:490][575]Cmd: TRANSACTION UNDO
[2023.03.17-05.10.22:490][575]LogEditorTransaction: Undo Set Item Visibility
